,date,place,race_num,race_rank,position,goal,id,name,tenji,shinnyu,start,time,weather,wind_dir,wind_st,wave,kimarite,age,belongs,weight,player_rank,country_win,country_sub,local_win,local_sub,motor,boat
4574,180422,常滑,7,一般,3,2,4155,長野壮志郎,6.71,3,0.14,1.51.6,晴,南,2,1,逃げ,37,福岡,58,A1,5.97,43.45,6.33,40.0,28.57,28.05
4575,180422,常滑,7,一般,4,5,3561,池田真治,6.78,4,0.27,.,晴,南,2,1,逃げ,50,岡山,53,B1,4.62,23.81,4.22,22.22,32.98,32.97
4576,180422,常滑,7,一般,5,3,4266,長田頼宗,6.79,5,0.22,1.52.4,晴,南,2,1,逃げ,32,東京,53,A1,6.76,42.15,7.79,71.43,29.21,29.45
4577,180422,常滑,7,一般,6,6,4630,岩永雅人,6.79,6,0.23,.,晴,南,2,1,逃げ,31,愛知,51,B1,4.94,28.7,4.41,16.33,30.23,35.91
4578,180422,常滑,8,一般,1,6,4693,松下誉士,6.84,1,0.07,.,晴,南,2,1,差し,34,福岡,52,B1,3.65,15.46,4.25,25.0,19.4,30.17
4579,180422,常滑,8,一般,2,1,4678,水野望美,6.8,2,0.17,1.50.4,晴,南,2,1,差し,29,愛知,46,B1,6.1,34.78,5.47,34.91,30.23,30.43
4580,180422,常滑,8,一般,3,4,4418,茅原悠紀,6.78,3,0.18,1.54.5,晴,南,2,1,差し,30,岡山,56,A1,6.94,44.23,8.13,62.5,33.71,33.15
4581,180422,常滑,8,一般,4,2,3518,倉田郁美,6.75,4,0.11,1.51.3,晴,南,2,1,差し,50,静岡,47,B1,5.79,39.29,6.0,50.0,44.09,41.27
4582,180422,常滑,8,一般,5,5,4363,大野芳顕,6.76,5,0.09,.,晴,南,2,1,差し,33,福岡,52,A2,5.86,36.15,4.58,22.58,32.95,32.61
4583,180422,常滑,8,一般,6,3,4847,佐藤隆太郎,6.75,6,0.13,1.53.2,晴,南,2,1,差し,23,東京,53,A2,5.89,40.59,2.94,5.56,45.56,32.26
4584,180422,常滑,9,一般,1,1,3811,石田章央,6.74,1,0.25,1.49.7,晴,南,2,1,逃げ,42,静岡,53,A1,6.23,43.24,5.82,35.29,30.68,28.99
4585,180422,常滑,9,一般,2,2,3605,中村守成,6.86,2,0.23,1.51.4,晴,南,2,1,逃げ,46,三重,51,A2,5.83,37.1,6.04,47.83,34.07,26.25
4586,180422,常滑,9,一般,3,5,3648,原田通雅,6.79,3,0.19,.,晴,南,2,1,逃げ,45,東京,56,B1,3.34,12.79,3.23,19.23,53.61,35.71
4587,180422,常滑,9,一般,4,K,3560,太田克哉,K,.,K,.,晴,南,2,1,逃げ,50,群馬,52,B1,4.61,23.38,3.87,26.67,21.05,28.49
4588,180422,常滑,9,一般,5,3,4615,板倉敦史,6.86,4,0.12,1.52.8,晴,南,2,1,逃げ,37,東京,54,B1,4.55,18.75,3.56,18.75,22.62,34.59
4589,180422,常滑,9,一般,6,4,3929,杢野誓良,6.81,5,0.12,1.53.3,晴,南,2,1,逃げ,42,愛知,52,A2,5.52,38.1,6.0,38.89,30.68,27.59
4590,180422,常滑,10,準優勝戦,1,2,4504,前田将太,6.82,1,0.09,1.51.6,晴,南,1,0,差し,30,福岡,56,A1,6.98,48.08,5.63,21.05,35.42,26.51
4591,180422,常滑,10,準優勝戦,2,1,3990,芹澤克彦,6.76,2,0.1,1.50.0,晴,南,1,0,差し,39,静岡,52,A2,6.14,43.41,5.8,39.13,61.82,32.61
4592,180422,常滑,10,準優勝戦,3,3,4163,山崎裕司,6.82,3,0.19,1.52.2,晴,南,1,0,差し,36,広島,52,A1,6.16,38.4,5.38,33.33,29.41,42.19
4593,180422,常滑,10,準優勝戦,4,4,3888,山本英志,6.8,5,0.16,1.54.1,晴,南,1,0,差し,43,東京,51,A1,7.01,55.65,7.33,60.0,31.25,28.39
4594,180422,常滑,10,準優勝戦,5,5,4183,宇野弥生,6.8,6,0.13,.,晴,南,1,0,差し,32,愛知,46,A2,5.8,34.75,6.12,43.86,24.0,33.51
4595,180422,常滑,10,準優勝戦,6,6,3726,桂林寛,6.8,4,0.25,.,晴,南,1,0,差し,46,福岡,52,A2,6.31,44.12,5.89,42.86,41.3,24.69
4596,180422,常滑,11,準優勝戦,1,2,4155,長野壮志郎,6.68,1,0.11,1.51.5,晴,無風,0,0,差し,37,福岡,58,A1,5.97,43.45,6.33,40.0,28.57,28.05
4597,180422,常滑,11,準優勝戦,2,1,4266,長田頼宗,6.77,2,0.13,1.50.4,晴,無風,0,0,差し,32,東京,53,A1,6.76,42.15,7.79,71.43,29.21,29.45
4598,180422,常滑,11,準優勝戦,3,3,4453,永田郁弥,6.79,3,0.08,1.53.2,晴,無風,0,0,差し,30,愛知,54,B1,4.42,25.58,3.84,22.06,22.5,33.51
4599,180422,常滑,11,準優勝戦,4,4,4570,前田聖文,6.77,4,0.15,1.54.0,晴,無風,0,0,差し,30,愛知,54,A2,5.67,33.08,5.13,28.57,39.78,28.65
4600,180422,常滑,11,準優勝戦,5,6,4909,薮内瑞希,6.78,6,0.1,.,晴,無風,0,0,差し,22,岡山,45,B1,3.92,20.27,2.2,6.67,28.57,36.07
4601,180422,常滑,11,準優勝戦,6,5,4566,塩田北斗,6.76,5,0.15,.,晴,無風,0,0,差し,30,福岡,53,A1,7.11,54.79,5.82,35.29,30.61,26.67
4602,180422,常滑,12,準優勝戦,1,1,4418,茅原悠紀,6.82,1,0.12,1.49.9,晴,南東,1,0,抜き,30,岡山,56,A1,6.94,44.23,8.13,62.5,33.71,33.15
4603,180422,常滑,12,準優勝戦,2,2,4216,星栄爾,6.83,2,0.13,1.51.6,晴,南東,1,0,抜き,32,静岡,52,A1,7.41,58.52,6.82,51.11,16.13,37.31
4604,180422,常滑,12,準優勝戦,3,6,3653,品川賢次,6.82,3,0.14,.,晴,南東,1,0,抜き,44,群馬,54,B1,4.89,29.81,6.05,42.11,32.98,34.64
4605,180422,常滑,12,準優勝戦,4,3,3799,今泉和則,6.76,4,0.14,1.52.7,晴,南東,1,0,抜き,44,愛知,52,A1,5.78,42.75,6.53,45.1,38.2,37.16
4606,180422,常滑,12,準優勝戦,5,5,3385,渡邉睦広,6.89,5,0.2,.,晴,南東,1,0,抜き,49,東京,52,A2,6.13,47.22,5.69,43.75,32.93,40.21
4607,180422,常滑,12,準優勝戦,6,4,4678,水野望美,6.81,6,0.2,1.54.5,晴,南東,1,0,抜き,29,愛知,46,B1,6.1,34.78,5.47,34.91,30.23,30.43
4608,180423,常滑,1,一般,1,3,4228,吉田慎二郎,6.8,1,0.19,1.54.2,晴,南東,2,1,まくり,35,愛知,58,B1,4.36,22.73,5.77,44.3,26.19,40.0
4609,180423,常滑,1,一般,2,1,4793,金子萌,6.78,3,0.17,1.50.1,晴,南東,2,1,まくり,27,静岡,50,B1,4.48,20.78,2.08,8.33,30.68,34.87
4610,180423,常滑,1,一般,3,2,3712,淺香文武,6.87,4,0.17,1.52.7,晴,南東,2,1,まくり,43,三重,57,A2,5.6,40.16,7.43,71.43,27.71,35.98
4611,180423,常滑,1,一般,4,6,4901,出口舞有子,6.83,5,0.11,.,晴,南東,2,1,まくり,25,愛知,48,B1,4.54,22.88,3.72,19.15,30.77,30.81
4612,180423,常滑,1,一般,5,4,3542,清水紀克,6.88,2,0.24,1.55.1,晴,南東,2,1,まくり,49,愛知,54,B1,4.93,30.85,4.54,28.95,36.36,36.65
4613,180423,常滑,1,一般,6,5,4693,松下誉士,6.86,6,0.11,.,晴,南東,2,1,まくり,34,福岡,52,B1,3.65,15.46,4.25,25.0,19.4,30.17
4614,180423,常滑,2,一般,1,F,4844,村上奈穂,6.85,1,F0.02,.,晴,南東,3,2,恵まれ,25,広島,51,B2,4.38,25.0,3.33,20.0,23.08,38.04
4615,180423,常滑,2,一般,2,5,4941,孫崎百世,6.88,3,0.01,.,晴,南東,3,2,恵まれ,29,滋賀,46,B1,3.62,15.87,2.33,0.0,19.48,31.39
4616,180423,常滑,2,一般,3,1,3929,杢野誓良,6.9,2,0.12,1.51.5,晴,南東,3,2,恵まれ,42,愛知,52,A2,5.52,38.1,6.0,38.89,30.68,27.59
4617,180423,常滑,2,一般,4,4,3305,小野信樹,6.89,4,0.14,1.55.0,晴,南東,3,2,恵まれ,50,岡山,55,B1,3.7,20.75,5.02,37.74,35.87,31.55
4618,180423,常滑,2,一般,5,2,4615,板倉敦史,6.91,5,0.09,1.52.9,晴,南東,3,2,恵まれ,37,東京,54,B1,4.55,18.75,3.56,18.75,22.62,34.59
4619,180423,常滑,2,一般,6,3,3461,渡邊哲也,6.95,6,0.13,1.53.9,晴,南東,3,2,恵まれ,51,静岡,56,B1,4.7,25.71,4.31,20.69,22.99,22.0
4620,180423,常滑,3,一般,1,3,3561,池田真治,6.85,1,0.13,1.53.9,晴,南東,3,2,差し,50,岡山,53,B1,4.62,23.81,4.22,22.22,32.98,32.97
4621,180423,常滑,3,一般,2,2,3653,品川賢次,6.85,2,0.15,1.53.5,晴,南東,3,2,差し,44,群馬,54,B1,4.89,29.81,6.05,42.11,32.98,34.64
4622,180423,常滑,3,一般,3,6,4363,大野芳顕,6.8,3,0.2,.,晴,南東,3,2,差し,33,福岡,52,A2,5.86,36.15,4.58,22.58,32.95,32.61
4623,180423,常滑,3,一般,4,4,3811,石田章央,6.79,4,0.17,1.55.0,晴,南東,3,2,差し,42,静岡,53,A1,6.23,43.24,5.82,35.29,30.68,28.99
4624,180423,常滑,3,一般,5,1,4453,永田郁弥,6.86,5,0.12,1.52.1,晴,南東,3,2,差し,30,愛知,54,B1,4.42,25.58,3.84,22.06,22.5,33.51
4625,180423,常滑,3,一般,6,5,4163,山崎裕司,6.82,6,0.11,.,晴,南東,3,2,差し,36,広島,52,A1,6.16,38.4,5.38,33.33,29.41,42.19
4626,180423,常滑,4,一般,1,5,4209,藤田竜弘,6.87,1,0.21,.,晴,東,5,4,抜き,35,静岡,60,A2,5.26,37.7,5.88,42.42,53.47,33.69
4627,180423,常滑,4,一般,2,4,4565,西村豪洋,6.84,2,0.22,1.55.3,晴,東,5,4,抜き,30,愛知,51,B1,5.0,31.63,4.81,24.59,34.62,29.05
4628,180423,常滑,4,一般,3,2,3726,桂林寛,6.96,3,0.09,1.52.9,晴,東,5,4,抜き,46,福岡,52,A2,6.31,44.12,5.89,42.86,41.3,24.69
4629,180423,常滑,4,一般,4,6,4909,薮内瑞希,6.87,4,0.1,.,晴,東,5,4,抜き,22,岡山,45,B1,3.92,20.27,2.2,6.67,28.57,36.07
4630,180423,常滑,4,一般,5,1,3799,今泉和則,6.85,5,0.08,1.51.4,晴,東,5,4,抜き,44,愛知,52,A1,5.78,42.75,6.53,45.1,38.2,37.16
4631,180423,常滑,4,一般,6,3,3518,倉田郁美,6.84,6,0.17,1.54.6,晴,東,5,4,抜き,50,静岡,47,B1,5.79,39.29,6.0,50.0,44.09,41.27
4632,180423,常滑,5,一般,1,1,4630,岩永雅人,6.92,1,0.11,1.51.6,晴,南東,4,3,逃げ,31,愛知,51,B1,4.94,28.7,4.41,16.33,30.23,35.91
4633,180423,常滑,5,一般,2,3,3385,渡邉睦広,6.98,2,0.24,1.53.6,晴,南東,4,3,逃げ,49,東京,52,A2,6.13,47.22,5.69,43.75,32.93,40.21
4634,180423,常滑,5,一般,3,2,4183,宇野弥生,6.92,3,0.11,1.52.5,晴,南東,4,3,逃げ,32,愛知,46,A2,5.8,34.75,6.12,43.86,24.0,33.51
4635,180423,常滑,5,一般,4,5,3648,原田通雅,6.94,4,0.19,.,晴,南東,4,3,逃げ,45,東京,56,B1,3.34,12.79,3.23,19.23,53.61,35.71
4636,180423,常滑,5,一般,5,4,4566,塩田北斗,6.86,5,0.23,1.53.6,晴,南東,4,3,逃げ,30,福岡,53,A1,7.11,54.79,5.82,35.29,30.61,26.67
4637,180423,常滑,5,一般,6,6,3315,広瀬聖仁,7,6,0.38,.,晴,南東,4,3,逃げ,52,愛知,54,B1,5.96,42.39,5.02,27.27,29.63,22.79
4638,180423,常滑,6,一般,1,1,3305,小野信樹,6.88,1,0.14,1.50.7,晴,南東,3,2,逃げ,50,岡山,55,B1,3.7,20.75,5.02,37.74,35.87,31.55
4639,180423,常滑,6,一般,2,2,3605,中村守成,6.93,2,0.16,1.51.9,晴,南東,3,2,逃げ,46,三重,51,A2,5.83,37.1,6.04,47.83,34.07,26.25
4640,180423,常滑,6,一般,3,6,3461,渡邊哲也,6.96,3,0.18,.,晴,南東,3,2,逃げ,51,静岡,56,B1,4.7,25.71,4.31,20.69,22.99,22.0
4641,180423,常滑,6,一般,4,3,3888,山本英志,6.85,4,0.16,1.53.6,晴,南東,3,2,逃げ,43,東京,51,A1,7.01,55.65,7.33,60.0,31.25,28.39
4642,180423,常滑,6,一般,5,5,4793,金子萌,6.8,5,0.12,.,晴,南東,3,2,逃げ,27,静岡,50,B1,4.48,20.78,2.08,8.33,30.68,34.87
4643,180423,常滑,6,一般,6,4,4570,前田聖文,6.87,6,0.21,1.54.5,晴,南東,3,2,逃げ,30,愛知,54,A2,5.67,33.08,5.13,28.57,39.78,28.65
4644,180423,常滑,7,一般,1,1,4847,佐藤隆太郎,6.76,1,0.09,1.50.4,晴,南東,3,2,逃げ,23,東京,53,A2,5.89,40.59,2.94,5.56,45.56,32.26
4645,180423,常滑,7,一般,2,3,4615,板倉敦史,6.85,2,0.18,1.54.7,晴,南東,3,2,逃げ,37,東京,54,B1,4.55,18.75,3.56,18.75,22.62,34.59
4646,180423,常滑,7,一般,3,4,3561,池田真治,6.85,3,0.21,1.54.9,晴,南東,3,2,逃げ,50,岡山,53,B1,4.62,23.81,4.22,22.22,32.98,32.97
4647,180423,常滑,7,一般,4,5,4228,吉田慎二郎,6.79,4,0.23,.,晴,南東,3,2,逃げ,35,愛知,58,B1,4.36,22.73,5.77,44.3,26.19,40.0
4648,180423,常滑,7,一般,5,6,3712,淺香文武,6.85,5,0.37,.,晴,南東,3,2,逃げ,43,三重,57,A2,5.6,40.16,7.43,71.43,27.71,35.98
4649,180423,常滑,7,一般,6,2,3811,石田章央,6.79,6,0.35,1.51.7,晴,南東,3,2,逃げ,42,静岡,53,A1,6.23,43.24,5.82,35.29,30.68,28.99
4650,180423,常滑,8,一般,1,2,4901,出口舞有子,6.79,1,0.16,1.52.7,晴,南東,4,3,まくり,25,愛知,48,B1,4.54,22.88,3.72,19.15,30.77,30.81
4651,180423,常滑,8,一般,2,5,4844,村上奈穂,6.87,2,0.23,.,晴,南東,4,3,まくり,25,広島,51,B2,4.38,25.0,3.33,20.0,23.08,38.04
4652,180423,常滑,8,一般,3,1,3518,倉田郁美,6.78,3,0.18,1.51.0,晴,南東,4,3,まくり,50,静岡,47,B1,5.79,39.29,6.0,50.0,44.09,41.27
4653,180423,常滑,8,一般,4,4,4678,水野望美,6.86,4,0.27,1.54.9,晴,南東,4,3,まくり,29,愛知,46,B1,6.1,34.78,5.47,34.91,30.23,30.43
4654,180423,常滑,8,一般,5,6,4941,孫崎百世,6.89,5,0.31,.,晴,南東,4,3,まくり,29,滋賀,46,B1,3.62,15.87,2.33,0.0,19.48,31.39
4655,180423,常滑,8,一般,6,3,4909,薮内瑞希,6.77,6,0.19,1.54.4,晴,南東,4,3,まくり,22,岡山,45,B1,3.92,20.27,2.2,6.67,28.57,36.73
4656,180423,常滑,9,一般,1,2,3929,杢野誓良,6.9,1,0.07,1.54.0,晴,南東,4,3,差し,42,愛知,52,A2,5.52,38.1,6.0,38.89,30.68,27.59
4657,180423,常滑,9,一般,2,1,4363,大野芳顕,6.83,2,0.05,1.52.1,晴,南東,4,3,差し,33,福岡,52,A2,5.86,36.15,4.58,22.58,32.95,32.61
4658,180423,常滑,9,一般,3,3,4565,西村豪洋,6.81,3,0.05,1.54.3,晴,南東,4,3,差し,30,愛知,51,B1,5.0,31.63,4.81,24.59,34.62,29.05
4659,180423,常滑,9,一般,4,5,4209,藤田竜弘,6.82,4,0.12,.,晴,南東,4,3,差し,35,静岡,60,A2,5.26,37.7,5.88,42.42,53.47,35.2
4660,180423,常滑,9,一般,5,4,4630,岩永雅人,6.85,5,0.12,1.55.4,晴,南東,4,3,差し,31,愛知,51,B1,4.94,28.7,4.41,16.33,30.23,35.91
4661,180423,常滑,9,一般,6,6,3648,原田通雅,6.84,6,0.17,.,晴,南東,4,3,差し,45,東京,56,B1,3.34,12.79,3.23,19.23,53.61,35.71
4662,180423,常滑,10,選抜戦,1,1,3799,今泉和則,6.83,1,0.11,1.50.9,晴,南東,4,3,逃げ,44,愛知,52,A1,5.78,42.75,6.53,45.1,38.2,37.16
4663,180423,常滑,10,選抜戦,2,5,4453,永田郁弥,6.89,2,0.19,.,晴,南東,4,3,逃げ,30,愛知,54,B1,4.42,25.58,3.84,22.06,22.5,33.51
4664,180423,常滑,10,選抜戦,3,3,3888,山本英志,6.88,3,0.2,1.54.5,晴,南東,4,3,逃げ,43,東京,51,A1,7.01,55.65,7.33,60.0,31.25,28.39
4665,180423,常滑,10,選抜戦,4,2,4566,塩田北斗,6.79,4,0.28,1.52.9,晴,南東,4,3,逃げ,30,福岡,53,A1,7.11,54.79,5.82,35.29,30.61,26.67
4666,180423,常滑,10,選抜戦,5,4,3653,品川賢次,6.92,5,0.45,1.54.8,晴,南東,4,3,逃げ,44,群馬,54,B1,4.89,29.81,6.05,42.11,32.98,34.64
4667,180423,常滑,10,選抜戦,6,6,3605,中村守成,6.96,6,0.53,.,晴,南東,4,3,逃げ,46,三重,51,A2,5.83,37.1,6.04,47.83,34.07,26.25
4668,180423,常滑,11,選抜戦,1,2,4163,山崎裕司,6.8,1,0.15,1.52.8,晴,南東,4,3,差し,36,広島,52,A1,6.16,38.4,5.38,33.33,29.41,42.19
4669,180423,常滑,11,選抜戦,2,1,4570,前田聖文,6.83,2,0.15,1.51.5,晴,南東,4,3,差し,30,愛知,54,A2,5.67,33.08,5.13,28.57,39.78,28.65
4670,180423,常滑,11,選抜戦,3,3,4678,水野望美,6.83,3,0.23,1.53.6,晴,南東,4,3,差し,29,愛知,46,B1,6.1,34.78,5.47,34.91,30.23,30.43
4671,180423,常滑,11,選抜戦,4,6,4183,宇野弥生,6.84,4,0.21,.,晴,南東,4,3,差し,32,愛知,46,A2,5.8,34.75,6.12,43.86,24.0,33.51
4672,180423,常滑,11,選抜戦,5,4,3385,渡邉睦広,6.93,5,0.25,1.57.3,晴,南東,4,3,差し,49,東京,52,A2,6.13,47.22,5.69,43.75,32.93,40.21
4673,180423,常滑,11,選抜戦,6,5,4847,佐藤隆太郎,6.8,6,0.22,.,晴,南東,4,3,差し,23,東京,53,A2,5.89,40.59,2.94,5.56,45.56,32.26
4674,180423,常滑,12,優勝戦,1,1,4418,茅原悠紀,6.81,1,0.02,1.50.3,晴,南東,5,4,逃げ,30,岡山,56,A1,6.94,44.23,8.13,62.5,33.71,33.15
4675,180423,常滑,12,優勝戦,2,6,3990,芹澤克彦,6.83,2,0.05,.,晴,南東,5,4,逃げ,39,静岡,52,A2,6.14,43.41,5.8,39.13,61.82,32.61
4676,180423,常滑,12,優勝戦,3,5,4266,長田頼宗,6.86,3,0.11,.,晴,南東,5,4,逃げ,32,東京,53,A1,6.76,42.15,7.79,71.43,29.21,29.45
4677,180423,常滑,12,優勝戦,4,3,4155,長野壮志郎,6.76,4,0.12,1.53.8,晴,南東,5,4,逃げ,37,福岡,58,A1,5.97,43.45,6.33,40.0,28.57,28.05
4678,180423,常滑,12,優勝戦,5,2,4504,前田将太,6.9,5,0.19,1.51.9,晴,南東,5,4,逃げ,30,福岡,56,A1,6.98,48.08,5.63,21.05,35.42,26.51
4679,180423,常滑,12,優勝戦,6,4,4216,星栄爾,6.84,6,0.15,1.55.2,晴,南東,5,4,逃げ,32,静岡,52,A1,7.41,58.52,6.82,51.11,16.13,37.31
4680,180426,常滑,1,予選,1,1,3704,本部めぐみ,6.73,1,0.13,1.51.3,晴,西,3,2,逃げ,44,三重,48,B1,3.67,21.82,4.44,25.0,21.43,35.08
4681,180426,常滑,1,予選,2,5,3117,長田光子,6.75,2,0.22,.,晴,西,3,2,逃げ,56,東京,49,B1,4.14,14.13,3.96,8.33,28.09,32.45
4682,180426,常滑,1,予選,3,2,4146,柳橋宏紀,6.73,3,0.17,1.52.0,晴,西,3,2,逃げ,36,滋賀,52,B1,5.38,32.39,3.37,10.53,24.44,41.12
4683,180426,常滑,1,予選,4,3,3608,森仁志,6.82,4,0.29,1.54.4,晴,西,3,2,逃げ,46,愛知,49,B1,3.3,9.0,3.95,16.36,30.11,30.59
4684,180426,常滑,1,予選,5,6,3276,鈴木貴司,6.78,6,0.25,.,晴,西,3,2,逃げ,51,愛知,58,B1,4.1,18.18,4.42,21.67,25.0,25.44
4685,180426,常滑,1,予選,6,4,4626,伊藤紘章,6.75,5,0.33,1.55.0,晴,西,3,2,逃げ,32,愛知,52,B1,3.69,14.67,5.0,29.33,31.58,32.8
4686,180426,常滑,2,予選,1,1,4062,後藤陽介,6.74,1,0.1,1.50.8,晴,西,3,2,抜き,38,愛知,56,B1,4.96,30.0,4.27,28.79,33.33,21.15
4687,180426,常滑,2,予選,2,5,3759,前田義哲,6.74,2,0.12,.,晴,西,3,2,抜き,46,福井,52,B1,3.19,15.05,4.58,30.3,32.97,30.37
4688,180426,常滑,2,予選,3,2,3781,秋元誠,6.73,3,0.12,1.52.0,晴,西,3,2,抜き,42,福井,56,B1,4.96,35.64,4.86,28.57,31.63,28.22
4689,180426,常滑,2,予選,4,6,4627,藤原菜希,6.73,4,0.08,.,晴,西,3,2,抜き,32,東京,47,A2,5.61,38.83,5.2,40.0,29.9,34.57
4690,180426,常滑,2,予選,5,4,3293,宮内由紀英,6.73,5,0.25,1.55.6,晴,西,3,2,抜き,52,東京,52,B1,4.27,17.02,4.33,25.93,36.17,35.45
4691,180426,常滑,2,予選,6,3,3637,齋藤和政,6.75,6,0.23,1.54.2,晴,西,3,2,抜き,47,愛知,54,B1,5.0,33.66,4.89,36.07,35.35,34.87
4692,180426,常滑,3,予選,1,6,4589,塩崎桐加,6.73,1,0.17,.,晴,西,3,2,まくり,26,三重,50,B2,5.74,40.98,5.0,35.29,33.68,38.22
4693,180426,常滑,3,予選,2,2,4819,蜂須瑞生,6.8,2,0.25,1.51.9,晴,西,3,2,まくり,26,群馬,44,B1,4.03,20.56,5.5,30.0,34.15,42.41
4694,180426,常滑,3,予選,3,1,3534,野澤大二,6.73,3,0.11,1.51.4,晴,西,3,2,まくり,46,東京,53,A1,6.61,49.55,6.92,55.56,18.07,36.6
4695,180426,常滑,3,予選,4,5,3620,信濃由行,6.85,4,0.35,.,晴,西,3,2,まくり,44,福井,55,A2,4.34,25.86,4.24,21.05,21.74,33.52
4696,180426,常滑,3,予選,5,3,3202,三品隆浩,6.82,5,0.34,1.54.5,晴,西,3,2,まくり,53,東京,55,B1,4.12,19.59,4.92,30.77,33.33,32.63
4697,180426,常滑,3,予選,6,4,4442,松竹大輔,6.75,6,0.37,1.54.9,晴,西,3,2,まくり,31,愛知,51,B1,4.89,32.97,6.1,36.99,23.08,35.64
4698,180426,常滑,4,予選,1,1,3606,川北浩貴,6.68,1,0.14,1.49.6,晴,西,3,2,逃げ,46,滋賀,52,A1,6.98,52.31,6.84,52.63,31.25,29.17
4699,180426,常滑,4,予選,2,6,4081,樋口範政,6.73,2,0.19,.,晴,西,3,2,逃げ,39,愛知,56,B1,4.6,23.16,4.92,28.79,43.3,28.48
4700,180426,常滑,4,予選,3,3,4546,浜田亜理沙,6.73,3,0.17,1.53.4,晴,西,3,2,逃げ,30,埼玉,46,A1,5.84,38.71,0.0,0.0,21.52,29.35
4701,180426,常滑,4,予選,4,4,4761,山田晃大,6.71,4,0.14,1.54.3,晴,西,3,2,逃げ,28,滋賀,52,B1,4.64,29.46,3.11,0.0,35.35,30.73
4702,180426,常滑,4,予選,5,5,4199,北川潤二,6.72,5,0.27,.,晴,西,3,2,逃げ,35,愛知,55,A1,5.83,39.58,5.94,41.07,30.85,32.28
4703,180426,常滑,4,予選,6,2,4090,中村尊,6.72,6,0.17,1.51.8,晴,西,3,2,逃げ,37,埼玉,53,B1,5.87,41.94,5.45,35.48,34.91,31.9
4704,180426,常滑,5,予選,1,3,3579,中里優子,6.75,1,0.08,1.52.3,晴,西,2,1,まくり差し,45,埼玉,48,A2,6.3,50.0,5.65,39.22,39.36,37.84
4705,180426,常滑,5,予選,2,5,3377,塚田修二,6.74,2,0.16,.,晴,西,2,1,まくり差し,50,東京,58,B1,0.0,0.0,5.07,35.71,24.42,31.94
4706,180426,常滑,5,予選,3,1,4650,中山雄太,6.71,3,0.1,1.49.7,晴,西,2,1,まくり差し,33,愛知,51,A2,5.64,35.0,5.66,38.36,61.54,26.95
4707,180426,常滑,5,予選,4,4,4526,池田雄祐,6.73,4,0.08,1.53.7,晴,西,2,1,まくり差し,29,愛知,50,B1,5.9,44.14,6.23,41.94,33.66,35.9
4708,180426,常滑,5,予選,5,6,3117,長田光子,6.71,6,0.24,.,晴,西,2,1,まくり差し,56,東京,49,B1,4.14,14.13,3.96,8.33,28.09,32.45
4709,180426,常滑,5,予選,6,2,4013,中島孝平,6.76,5,0.12,1.51.1,晴,西,2,1,まくり差し,38,福井,51,A1,7.33,50.0,7.42,54.17,25.61,41.36
4710,180426,常滑,6,予選,1,1,3327,野長瀬正孝,6.72,1,0.17,1.57.1,晴,南西,2,1,逃げ,50,静岡,53,A1,5.97,40.0,6.36,42.42,36.46,42.49
4711,180426,常滑,6,予選,2,3,3608,森仁志,6.84,2,0.28,2.02.6,晴,南西,2,1,逃げ,46,愛知,49,B1,3.3,9.0,3.95,16.36,30.11,30.59
4712,180426,常滑,6,予選,3,5,3759,前田義哲,6.8,3,0.23,.,晴,南西,2,1,逃げ,46,福井,52,B1,3.19,15.05,4.58,30.3,32.97,30.37
4713,180426,常滑,6,予選,4,2,4960,黒野元基,6.74,4,0.13,1.59.3,晴,南西,2,1,逃げ,21,愛知,51,B1,4.35,15.96,3.33,19.05,34.69,30.07
4714,180426,常滑,6,予選,5,4,4786,佐藤博亮,6.8,6,0.21,2.05.2,晴,南西,2,1,逃げ,30,愛知,53,A2,4.17,28.17,4.52,22.58,18.06,26.59
4715,180426,常滑,6,予選,6,S1,3999,大瀧明日香,6.71,5,0.13,.,晴,南西,2,1,逃げ,38,愛知,47,A1,6.57,50.79,6.35,45.65,31.18,29.14
4716,180426,常滑,7,予選,1,1,4516,野口勝弘,6.64,1,0.09,1.50.3,晴,南西,2,1,逃げ,31,愛知,54,B1,5.8,37.96,4.78,25.64,30.85,33.85
4717,180426,常滑,7,予選,2,4,4428,有賀達也,6.77,2,0.24,1.54.5,晴,南西,2,1,逃げ,32,埼玉,54,A2,5.09,30.1,5.61,35.71,40.21,28.57
4718,180426,常滑,7,予選,3,3,4627,藤原菜希,6.74,4,0.04,1.53.3,晴,南西,2,1,逃げ,32,東京,47,A2,5.61,38.83,5.2,40.0,29.9,34.57
4719,180426,常滑,7,予選,4,5,4527,高野心吾,6.75,5,0.12,.,晴,南西,2,1,逃げ,29,愛知,51,B1,4.63,22.77,4.51,22.81,36.84,34.38
4720,180426,常滑,7,予選,5,6,4819,蜂須瑞生,6.8,6,0.1,.,晴,南西,2,1,逃げ,26,群馬,44,B1,4.03,20.56,5.5,30.0,34.15,42.41
4721,180426,常滑,7,予選,6,2,3502,渡邉英児,6.71,3,0.13,1.51.5,晴,南西,2,1,逃げ,48,静岡,51,A1,6.55,43.71,5.85,38.46,31.63,41.33
4722,180426,常滑,8,予選,1,2,3433,諏訪忠宏,6.8,1,0.21,1.52.0,晴,南西,2,1,まくり差し,49,埼玉,56,B1,3.89,13.64,3.12,3.85,26.6,38.74
